place_overall,name,clock_time,head_start,actual_time,time_place,race,race_place,age,sex,bib,group
108,M Silverman,-,-,1:12:52,-,-,-,-,M,-,-
109,Alfred de Vos,-,-,1:12:37,-,-,-,-,M,-,-
110,F M Adams,-,-,1:12:02,-,-,-,-,M,-,-
111,? ?,-,-,-,-,-,-,-,M,-,-
112,P Enrico,-,-,1:16:07,-,-,-,-,M,-,-
113,G Santini,-,-,1:18:02,-,-,-,-,M,-,-
114,I Battagila,-,-,1:14:39,-,-,-,-,M,-,-
115,William Marlowe,-,-,1:16:05,-,-,-,-,M,-,-
116,Otto  W Richter,-,-,1:17:15,-,-,-,-,M,-,-
117,John Morrison,-,-,1:20:16,-,-,-,-,M,-,-
